ensembl_gene_id,Start,End,Chromosome
ENSG00000227292,38111185,38239590,2
ENSG00000299937,215880202,215912741,2
ENSG00000299946,41938459,41953341,2
ENSG00000288791,215758887,215778258,2
ENSG00000299963,237676269,237677348,2
ENSG00000299964,41928911,41934619,2
ENSG00000299965,215447688,215453260,2
ENSG00000299974,128441118,128519026,2
ENSG00000234938,215530350,215545529,2
ENSG00000204588,109986977,110019161,2
ENSG00000299995,128497892,128513704,2
ENSG00000237880,107382401,107748270,2
ENSG00000300001,215922666,215936385,2
ENSG00000300018,94857534,94868780,2
ENSG00000224568,107529292,107556499,2
ENSG00000230838,215713623,215720947,2
ENSG00000300032,45120827,45128759,2
ENSG00000300039,80965513,80968187,2
ENSG00000237298,178521183,178779963,2
ENSG00000300049,215830178,215830444,2
ENSG00000300072,2520570,2528104,2
ENSG00000300078,163121646,163125138,2
ENSG00000300086,31227899,31229114,2
ENSG00000300106,103132741,103168306,2
ENSG00000280744,234682333,234723480,2
ENSG00000290615,129966592,129981875,2
ENSG00000229209,103109759,103176592,2
ENSG00000291116,129893985,129934511,2
ENSG00000237574,129923096,129953743,2
ENSG00000300172,129329661,129330239,2
ENSG00000300175,28436405,28437585,2
ENSG00000231646,185653303,185864985,2
ENSG00000300188,83176929,83177587,2
ENSG00000226806,135820191,135829548,2
ENSG00000300196,160267287,160278828,2
ENSG00000233862,29841187,30147865,2
ENSG00000300205,185708822,185732422,2
ENSG00000300208,241353679,241356134,2
ENSG00000300233,241775695,241776295,2
ENSG00000234455,121081437,121089204,2
ENSG00000230737,29890371,29892387,2
ENSG00000232520,230886149,230904693,2
ENSG00000300245,240468634,240472160,2
ENSG00000300286,35442222,35462657,2
ENSG00000300287,122800090,122808879,2
ENSG00000231031,15690780,15786618,2
ENSG00000234595,181683038,181686021,2
ENSG00000300316,181682973,181683695,2
ENSG00000300317,242034894,242035629,2
ENSG00000300324,186963166,186965812,2
ENSG00000300336,239717178,239731609,2
ENSG00000272716,32165035,32165760,2
ENSG00000300356,239728346,239730993,2
ENSG00000300396,106194557,106255304,2
ENSG00000300399,236730438,236791386,2
ENSG00000300410,242028862,242031956,2
ENSG00000300430,236769095,236809277,2
ENSG00000300436,236714815,236718869,2
ENSG00000300443,224416789,224427922,2
ENSG00000233251,56170244,56185870,2
ENSG00000237638,64901840,65056233,2
ENSG00000232328,236733289,236755151,2
ENSG00000300452,86337839,86338512,2
ENSG00000300456,224433219,224434022,2
ENSG00000279220,206203543,206266251,2
ENSG00000300463,236794104,236795249,2
ENSG00000300471,140216604,140393262,2
ENSG00000287474,75799974,76208703,2
ENSG00000300473,34040784,34051345,2
ENSG00000300475,139180598,139194116,2
ENSG00000230730,28633237,28683578,2
ENSG00000300478,55945833,55961213,2
ENSG00000235760,47526999,47535213,2
ENSG00000300479,64866969,64951171,2
ENSG00000300490,34025997,34031990,2
ENSG00000300493,190088742,190090253,2
ENSG00000293332,65188427,65227646,2
ENSG00000293267,33722721,33728260,2
ENSG00000232613,65030678,65053807,2
ENSG00000300521,216689997,216690873,2
ENSG00000233654,190534855,190639083,2
ENSG00000300535,85132419,85134533,2
ENSG00000300539,33862697,33863574,2
ENSG00000300542,64769622,64789594,2
ENSG00000284052,190607660,190649840,2
ENSG00000300545,71899578,71974578,2
ENSG00000300555,13357271,13403235,2
ENSG00000300562,188009535,188023693,2
ENSG00000300586,28428778,28430966,2
ENSG00000300592,65129509,65131734,2
ENSG00000300610,64860011,64861048,2
ENSG00000287451,115835129,115940291,2
ENSG00000300654,191114703,191148824,2
ENSG00000300665,136324012,136327707,2
ENSG00000300670,205785508,205837805,2
ENSG00000228329,68822855,68845122,2
ENSG00000300686,123737697,123913617,2
ENSG00000237576,68832008,68837726,2
ENSG00000300702,218880493,218880848,2
ENSG00000300705,123911412,123924844,2
ENSG00000300707,31276343,31287779,2
ENSG00000300710,203931965,203940627,2
ENSG00000300716,68832687,68832951,2
ENSG00000286737,100736710,100747391,2
ENSG00000224490,165933749,165949891,2
ENSG00000235151,241844357,241845736,2
ENSG00000228016,172677132,172736367,2
ENSG00000236153,180979345,180980268,2
ENSG00000300766,172674182,172717425,2
ENSG00000300770,150459489,150463533,2
ENSG00000300772,171159891,171161534,2
ENSG00000300818,199601206,199602376,2
ENSG00000300854,18423439,18425412,2
ENSG00000229224,29088649,29097623,2
ENSG00000300875,241866217,241867521,2
ENSG00000300879,145856188,145857067,2
ENSG00000300885,161721,190930,2
ENSG00000300890,231664650,231666798,2
ENSG00000287049,240558089,240558929,2
ENSG00000300907,142583,168067,2
ENSG00000300924,69110896,69163187,2
ENSG00000238277,129063846,129071758,2
ENSG00000287583,2697490,2708037,2
ENSG00000300940,180579,186639,2
ENSG00000300948,69011531,69014160,2
ENSG00000300949,97284649,97301628,2
ENSG00000300958,56806008,56808927,2
ENSG00000277701,97276469,97291886,2
ENSG00000287658,30343220,30368306,2
ENSG00000235997,30346623,30361014,2
ENSG00000301004,231671116,231671838,2
ENSG00000286415,33599402,33664464,2
ENSG00000301031,41418921,41537799,2
ENSG00000233684,317823,422312,2
ENSG00000287133,201643398,201668683,2
ENSG00000301070,105103121,105105484,2
ENSG00000235779,290941,314373,2
ENSG00000301085,153477825,153480340,2
ENSG00000301100,9842790,9843685,2
ENSG00000228643,285770,301515,2
ENSG00000301106,205867997,205896022,2
ENSG00000288082,239493587,239509564,2
ENSG00000301121,314796,316915,2
ENSG00000301125,239497081,239498566,2
ENSG00000236204,18985786,19348074,2
ENSG00000301149,289630,290311,2
ENSG00000301151,71236622,71276475,2
ENSG00000287284,18890094,19091593,2
ENSG00000301178,19048477,19052567,2
ENSG00000286260,78880713,78994159,2
ENSG00000289429,87647932,87685736,2
ENSG00000287129,185950411,185953171,2
ENSG00000301212,87514419,87540398,2
ENSG00000301215,70440883,70446486,2
ENSG00000301222,74343513,74346826,2
ENSG00000256637,103873876,104101974,2
ENSG00000301240,87525867,87531896,2
ENSG00000236141,103806634,103880209,2
ENSG00000236289,16013928,16087201,2
ENSG00000226398,41976035,42025483,2
ENSG00000301256,87657514,87659576,2
ENSG00000301257,201259866,201260473,2
ENSG00000301260,103885015,103895708,2
ENSG00000236989,16083923,16106307,2
ENSG00000301269,41991522,41997111,2
ENSG00000301270,87575177,87575854,2
ENSG00000301271,100292293,100293299,2
ENSG00000223884,7045324,7077916,2
ENSG00000301274,16036775,16037573,2
ENSG00000301281,68382595,68404277,2
ENSG00000288960,95057793,95076379,2
ENSG00000301285,129587790,129596739,2
ENSG00000287362,95067074,95077078,2
ENSG00000301313,95076962,95077863,2
ENSG00000189223,113211421,113276581,2
ENSG00000301329,126776758,126777725,2
ENSG00000301351,119997781,119999091,2
ENSG00000301362,174039492,174054047,2
ENSG00000301383,174031622,174048354,2
ENSG00000225539,194284734,194576578,2
ENSG00000301401,111759768,111768333,2
ENSG00000236682,127387137,127406559,2
ENSG00000301424,151303236,151305066,2
ENSG00000286399,231545077,231617021,2
ENSG00000301459,231532169,231551303,2
ENSG00000301469,87835491,87835901,2
ENSG00000234663,181086076,181409321,2
ENSG00000301477,231554495,231563908,2
ENSG00000289205,188033463,188040605,2
ENSG00000301499,168349984,168457979,2
ENSG00000301503,181321082,181331285,2
ENSG00000301504,231604849,231606047,2
ENSG00000236790,7922425,8595477,2
ENSG00000301512,51331501,51350294,2
ENSG00000228272,84315020,84350774,2
ENSG00000301526,181143593,181146269,2
ENSG00000301544,9805253,9816067,2
ENSG00000289389,181305771,181306691,2
ENSG00000229740,8139287,8160974,2
ENSG00000301559,9814015,9815710,2
ENSG00000301560,626134,627909,2
ENSG00000301563,107132296,107180615,2
ENSG00000286857,7937277,7954307,2
ENSG00000228203,6911754,6918734,2
ENSG00000301575,236583846,236685817,2
ENSG00000282836,196638099,196639578,2
ENSG00000301577,107125458,107135128,2
ENSG00000301580,99658115,99661822,2
ENSG00000301594,236619905,236626571,2
ENSG00000301616,236602254,236604194,2
ENSG00000301621,236537157,236545814,2
ENSG00000301631,236607479,236609361,2
ENSG00000224220,25417993,25427997,2
ENSG00000301667,2331921,2333718,2
ENSG00000301672,131804337,131811427,2
ENSG00000301675,25559755,25560736,2
ENSG00000301686,60116330,60116634,2
ENSG00000289941,2332267,2333290,2
ENSG00000301695,25377055,25377774,2
ENSG00000237750,162768936,162797972,2
ENSG00000290565,91686102,91712130,2
ENSG00000301709,109853431,109894063,2
ENSG00000301717,215359066,215359723,2
ENSG00000301733,163772013,163778321,2
ENSG00000301734,133780314,133782152,2
ENSG00000301755,120552981,120568596,2
ENSG00000301760,221788828,221823947,2
ENSG00000232140,120552481,120558119,2
ENSG00000301790,117701020,117704968,2
ENSG00000301791,98100588,98102898,2
ENSG00000301796,111702764,111704194,2
ENSG00000234690,47192405,47345112,2
ENSG00000301805,227402007,227415756,2
ENSG00000301816,419160,420181,2
ENSG00000290023,9004043,9046227,2
ENSG00000301821,47272357,47352305,2
ENSG00000301826,128317590,128358076,2
ENSG00000301828,151923052,151961921,2
ENSG00000226087,47175209,47240886,2
ENSG00000301845,179408170,179428980,2
ENSG00000301846,155981153,155987761,2
ENSG00000286002,67677395,67680798,2
ENSG00000301860,179411135,179413961,2
ENSG00000301865,47271308,47272603,2
ENSG00000301882,123283118,123304390,2
ENSG00000301884,240372912,240387764,2
ENSG00000301904,124875699,124881746,2
ENSG00000281131,180692009,180916939,2
ENSG00000205500,26984776,27014645,2
ENSG00000301915,175181821,175187021,2
ENSG00000301926,170243160,170249737,2
ENSG00000301941,232502658,232513775,2
ENSG00000301946,173452299,173457535,2
ENSG00000301945,60556640,60579332,2
ENSG00000287971,242037716,242046624,2
ENSG00000301956,136085992,136087633,2
ENSG00000237667,733471,868608,2
ENSG00000301978,239656415,239661355,2
ENSG00000302006,238702100,238703122,2
ENSG00000233296,677119,697382,2
ENSG00000242628,24210650,24222201,2
ENSG00000302059,716088,717928,2
ENSG00000302063,234976940,234978536,2
ENSG00000222001,232927042,233015898,2
ENSG00000302069,688999,690653,2
ENSG00000302100,20182376,20184796,2
ENSG00000225226,58275532,58297857,2
ENSG00000302152,127700093,127700595,2
ENSG00000302160,145793179,145795222,2
ENSG00000237271,204219984,204234985,2
ENSG00000302175,83072004,83104254,2
ENSG00000302183,23206210,23247484,2
ENSG00000302192,83061093,83072243,2
ENSG00000302203,150540466,150541710,2
ENSG00000229131,139410954,139477747,2
ENSG00000302210,7227772,7242022,2
ENSG00000302228,139393094,139411423,2
ENSG00000302235,52146593,52269961,2
ENSG00000302256,229956168,229958745,2
ENSG00000302285,187456894,187461817,2
ENSG00000302286,38810743,38820894,2
ENSG00000302293,239873443,239876395,2
ENSG00000302294,214491056,214528938,2
ENSG00000302302,6186993,6212547,2
ENSG00000302305,121049413,121057582,2
ENSG00000237166,200711535,200751918,2
ENSG00000233230,47904971,47920233,2
ENSG00000302327,36305410,36353879,2
ENSG00000302340,200713307,200713876,2
ENSG00000302343,36330564,36353322,2
ENSG00000302355,226423025,226424013,2
ENSG00000302374,69265917,69306494,2
ENSG00000220256,239762690,239824764,2
ENSG00000302394,69280672,69289876,2
ENSG00000302405,179581256,179581673,2
ENSG00000237013,67796047,67825658,2
ENSG00000302455,70761229,70762757,2
ENSG00000302459,162246108,162250108,2
ENSG00000286879,183897950,183902286,2
ENSG00000214691,41860155,41894050,2
ENSG00000302506,137919828,137933826,2
ENSG00000286152,184049467,184204352,2
ENSG00000302514,88636602,88666739,2
ENSG00000302515,212935951,212947831,2
ENSG00000302526,88659144,88686606,2
ENSG00000302543,188898313,188901096,2
ENSG00000232023,228475224,228841924,2
ENSG00000302559,28158,31507,2
ENSG00000233849,70301361,70303319,2
ENSG00000227769,215004782,215085488,2
ENSG00000302572,228755706,228764058,2
ENSG00000302578,163243022,163247460,2
ENSG00000302580,70293829,70295393,2
ENSG00000260804,216217045,216246041,2
ENSG00000302592,121558900,121560737,2
ENSG00000302598,228181800,228182528,2
ENSG00000302613,10957130,10961442,2
ENSG00000302695,550745,552896,2
ENSG00000302714,64571582,64609762,2
ENSG00000302730,30688980,30694959,2
ENSG00000233694,64606975,64616556,2
ENSG00000302735,160619388,160621167,2
ENSG00000260101,64522187,64524789,2
ENSG00000286145,127293528,127375075,2
ENSG00000238207,117754139,117804287,2
ENSG00000231083,8599026,8658717,2
ENSG00000302812,233466444,233472197,2
ENSG00000226681,181422149,181425749,2
ENSG00000302835,8618696,8628675,2
ENSG00000234028,88627539,88631825,2
ENSG00000302859,8640210,8642808,2
ENSG00000302883,8625567,8626470,2
ENSG00000302890,15642288,15643883,2
ENSG00000302891,146835157,146881153,2
ENSG00000302893,112541656,112542396,2
ENSG00000302899,234308188,234308784,2
ENSG00000239300,9501422,9517210,2
ENSG00000302911,217163355,217165838,2
ENSG00000286223,202297277,202312114,2
ENSG00000302919,6557081,6564928,2
ENSG00000302930,15586251,15591703,2
ENSG00000302936,70587451,70620169,2
ENSG00000302943,106021656,106056994,2
ENSG00000302944,146039922,146089783,2
ENSG00000302964,70620793,70626369,2
ENSG00000302978,107801460,107822940,2
ENSG00000232306,238295221,238300620,2
ENSG00000233502,10079773,10086173,2
ENSG00000231969,149587196,150047447,2
ENSG00000236283,164840661,165208261,2
ENSG00000224509,104935789,105038671,2
ENSG00000162947,149745635,149871321,2
ENSG00000232451,23015411,23199168,2
ENSG00000303046,100426217,100428302,2
ENSG00000303047,106886852,106893278,2
ENSG00000231851,105082652,105103047,2
ENSG00000303052,36809398,36811221,2
ENSG00000260942,240581277,240586699,2
ENSG00000232028,37324896,37326966,2
ENSG00000303075,197451175,197451890,2
ENSG00000303081,229843845,229849342,2
ENSG00000303082,29657880,29661711,2
ENSG00000303099,23058201,23068548,2
ENSG00000303102,229920417,229920983,2
ENSG00000303120,160222839,160228617,2
ENSG00000303132,205622873,205629598,2
ENSG00000303146,236687376,236688976,2
ENSG00000303150,150698872,150711099,2
ENSG00000303165,8894301,8895162,2
ENSG00000303185,42582937,42619889,2
ENSG00000303198,202686885,202687392,2
ENSG00000290097,229331159,229335483,2
ENSG00000303210,130799012,130806801,2
ENSG00000233766,191844916,192085236,2
ENSG00000303222,120543368,120545506,2
ENSG00000233633,556498,578145,2
ENSG00000224391,216558195,216606938,2
ENSG00000225794,216594320,216611216,2
ENSG00000303241,554454,559187,2
ENSG00000303245,191839698,191840510,2
ENSG00000303260,216620832,216636447,2
ENSG00000303263,102241045,102245583,2
ENSG00000303274,2624344,2633173,2
ENSG00000303276,85503368,85511820,2
ENSG00000286833,132347404,132365130,2
ENSG00000303299,219200277,219200869,2
ENSG00000303305,63057032,63058797,2
ENSG00000303308,216555482,216559752,2
ENSG00000303312,237600491,237602383,2
ENSG00000303313,11656785,11658839,2
ENSG00000303319,71694874,71778332,2
ENSG00000238062,230963274,230996057,2
ENSG00000269068,219552769,219559628,2
ENSG00000234308,212795300,212819264,2
ENSG00000303347,222656438,222671002,2
ENSG00000230432,219298937,219304130,2
ENSG00000303352,164425396,164450847,2
ENSG00000303360,20405431,20424967,2
ENSG00000303392,120722890,120734294,2
ENSG00000303406,119408321,119413428,2
ENSG00000303413,45962802,45965373,2
ENSG00000303452,125641024,125643512,2
ENSG00000303453,10832679,10836527,2
ENSG00000303465,101308797,101312744,2
ENSG00000303480,104536664,104655743,2
ENSG00000234584,157725264,157736158,2
ENSG00000303491,239425876,239439490,2
ENSG00000236109,104583136,104621767,2
ENSG00000286101,101551583,101574890,2
ENSG00000303501,9752789,9758585,2
ENSG00000303504,83115948,83133034,2
ENSG00000303510,80880134,80946714,2
ENSG00000231626,104580819,104581963,2
ENSG00000286971,127024738,127034887,2
ENSG00000303534,176892065,176948736,2
ENSG00000260634,127023537,127025980,2
ENSG00000303543,9211666,9212300,2
ENSG00000303551,22800727,22802662,2
ENSG00000303569,10272102,10273641,2
ENSG00000303587,181751979,181778338,2
ENSG00000303601,24920419,24921466,2
ENSG00000303610,18520736,18521684,2
ENSG00000303622,210246732,210250901,2
ENSG00000303625,14872355,14873113,2
ENSG00000303657,84435966,84436695,2
ENSG00000303691,227817457,227818322,2
ENSG00000303692,20917208,20918044,2
ENSG00000303700,233051255,233054466,2
ENSG00000303717,233140499,233141126,2
ENSG00000226756,64644523,64646710,2
ENSG00000224132,237156200,237257759,2
ENSG00000303730,122104634,122114653,2
ENSG00000303737,171244626,171297743,2
ENSG00000303747,3156428,3186513,2
ENSG00000303751,237208250,237252235,2
ENSG00000303753,171344878,171346612,2
ENSG00000272913,95524873,95527221,2
ENSG00000233806,241881353,242078722,2
ENSG00000303764,3377404,3379569,2
ENSG00000303771,237161268,237184385,2
ENSG00000286873,127884597,127892970,2
ENSG00000303783,241879030,241888004,2
ENSG00000235610,223489090,223528308,2
ENSG00000237571,215274893,215277947,2
ENSG00000235026,115126622,115163905,2
ENSG00000303799,10072827,10074667,2
ENSG00000303802,241983242,241983645,2
ENSG00000303803,223604612,223613826,2
ENSG00000303809,142862736,142877513,2
ENSG00000303821,147391703,147398198,2
ENSG00000265451,121530422,121533666,2
ENSG00000303829,142925499,142931129,2
ENSG00000242282,3531813,3536915,2
ENSG00000303845,142870865,142871986,2
ENSG00000303851,58101236,58118803,2
ENSG00000303857,128594293,128595610,2
ENSG00000303865,142873582,142874209,2
ENSG00000235078,3519275,3524094,2
ENSG00000303880,85731054,85740178,2
ENSG00000303882,64751214,64752264,2
ENSG00000232057,1824412,1834145,2
ENSG00000290113,126085775,126308355,2
ENSG00000234171,3558375,3564842,2
ENSG00000224048,150612381,150635818,2
ENSG00000303899,85736069,85742233,2
ENSG00000303900,87197587,87206055,2
ENSG00000303907,1837245,1840207,2
ENSG00000303909,3547940,3548669,2
ENSG00000303919,242168526,242175499,2
ENSG00000303922,239415317,239420561,2
ENSG00000284600,1795525,1812307,2
ENSG00000290000,221286243,221372946,2
ENSG00000289156,68251529,68346691,2
ENSG00000303934,242153012,242154943,2
ENSG00000303949,68319816,68320179,2
ENSG00000289556,242085972,242087334,2
ENSG00000303972,1854877,1855876,2
ENSG00000303999,81688120,81868519,2
ENSG00000287172,76185020,76504410,2
ENSG00000304004,192881238,192894091,2
ENSG00000304018,81822267,81850734,2
ENSG00000288898,218908822,218943574,2
